source_file,metric_group,group_value,metric_name,metric_value
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,11.0,accuracy,0.6861081654294804
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,11.0,macro_precision,0.1286417321895533
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,11.0,macro_recall,0.1476549500472945
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,11.0,macro_f1,0.1322561151708609
gemma_2_shot_lemmatized_dailydialog_results,window_size,1.0,accuracy,0.5291622481442205
gemma_2_shot_lemmatized_dailydialog_results,window_size,1.0,macro_precision,0.3269267147040379
gemma_2_shot_lemmatized_dailydialog_results,window_size,1.0,macro_recall,0.4253989953238073
gemma_2_shot_lemmatized_dailydialog_results,window_size,1.0,macro_f1,0.3241162040903974
gemma_2_shot_lemmatized_dailydialog_results,window_size,3.0,accuracy,0.623541887592789
gemma_2_shot_lemmatized_dailydialog_results,window_size,3.0,macro_precision,0.3538277444205279
gemma_2_shot_lemmatized_dailydialog_results,window_size,3.0,macro_recall,0.4357473771007605
gemma_2_shot_lemmatized_dailydialog_results,window_size,3.0,macro_f1,0.3664105046729816
gemma_2_shot_lemmatized_dailydialog_results,window_size,5.0,accuracy,0.6447507953340403
gemma_2_shot_lemmatized_dailydialog_results,window_size,5.0,macro_precision,0.3718886249701602
gemma_2_shot_lemmatized_dailydialog_results,window_size,5.0,macro_recall,0.4514218446549273
gemma_2_shot_lemmatized_dailydialog_results,window_size,5.0,macro_f1,0.3801978658004702
gemma_2_shot_lemmatized_dailydialog_results,window_size,7.0,accuracy,0.6564156945917285
gemma_2_shot_lemmatized_dailydialog_results,window_size,7.0,macro_precision,0.3899006357703904
gemma_2_shot_lemmatized_dailydialog_results,window_size,7.0,macro_recall,0.4779139406958955
gemma_2_shot_lemmatized_dailydialog_results,window_size,7.0,macro_f1,0.4117675024649801
gemma_2_shot_lemmatized_dailydialog_results,window_size,9.0,accuracy,0.662778366914104
gemma_2_shot_lemmatized_dailydialog_results,window_size,9.0,macro_precision,0.3872969911074808
gemma_2_shot_lemmatized_dailydialog_results,window_size,9.0,macro_recall,0.4872918226301684
gemma_2_shot_lemmatized_dailydialog_results,window_size,9.0,macro_f1,0.4126486332509786
gemma_2_shot_lemmatized_dailydialog_results,window_size,11.0,accuracy,0.6585365853658537
gemma_2_shot_lemmatized_dailydialog_results,window_size,11.0,macro_precision,0.4226343518538241
gemma_2_shot_lemmatized_dailydialog_results,window_size,11.0,macro_recall,0.5285952977682301
gemma_2_shot_lemmatized_dailydialog_results,window_size,11.0,macro_f1,0.4473695701680153
